140  x  141
┌─────────┬──────┬──────┬─────────┬────────┬────────┐
│ (index) │  id  │ line │ foundAt │ length │ number │
    {
      "id": 256,
      "line": 29,
      "foundAt": 103,
      "length": 3,
      "number": 844,
      "foundGearAt": "28,106",
      "valid": true
    }
  ],
  [
    {
      "id": 254,
      "line": 29,
      "foundAt": 71,
      "length": 3,
      "number": 298,
      "foundGearAt": "30,73",
      "valid": true
    },
    {
      "id": 270,
      "line": 31,
      "foundAt": 72,
      "length": 3,
      "number": 437,
      "foundGearAt": "30,73",
      "valid": true
    }
  ],
  [
    {
      "id": 257,
      "line": 29,
      "foundAt": 132,
      "length": 3,
      "number": 184,
      "foundGearAt": "30,135",
      "valid": true
    },
    {
      "id": 275,
      "line": 31,
      "foundAt": 132,
      "length": 3,
      "number": 483,
      "foundGearAt": "30,135",
      "valid": true
    }
  ],
  [
    {
      "id": 260,
      "line": 30,
      "foundAt": 35,
      "length": 3,
      "number": 187,
      "foundGearAt": "31,34",
      "valid": true
    },
    {
      "id": 279,
      "line": 32,
      "foundAt": 33,
      "length": 2,
      "number": 48,
      "foundGearAt": "31,34",
      "valid": true
    }
  ],
  [
    {
      "id": 263,
      "line": 30,
      "foundAt": 95,
      "length": 3,
      "number": 130,
      "foundGearAt": "31,94",
      "valid": true
    },
    {
      "id": 282,
      "line": 32,
      "foundAt": 93,
      "length": 2,
      "number": 49,
      "foundGearAt": "31,94",
      "valid": true
    }
  ],
  [
    {
      "id": 266,
      "line": 31,
      "foundAt": 18,
      "length": 3,
      "number": 112,
      "foundGearAt": "32,19",
      "valid": true
    },
    {
      "id": 284,
      "line": 33,
      "foundAt": 18,
      "length": 3,
      "number": 815,
      "foundGearAt": "32,19",
      "valid": true
    }
  ],
  [
    {
      "id": 269,
      "line": 31,
      "foundAt": 60,
      "length": 3,
      "number": 787,
      "foundGearAt": "32,62",
      "valid": true
    },
    {
      "id": 285,
      "line": 33,
      "foundAt": 60,
      "length": 3,
      "number": 571,
      "foundGearAt": "32,62",
      "valid": true
    }
  ],
  [
    {
      "id": 271,
      "line": 31,
      "foundAt": 77,
      "length": 3,
      "number": 889,
      "foundGearAt": "32,80",
      "valid": true
    },
    {
      "id": 287,
      "line": 33,
      "foundAt": 78,
      "length": 3,
      "number": 153,
      "foundGearAt": "32,80",
      "valid": true
    }
  ],
  [
    {
      "id": 276,
      "line": 32,
      "foundAt": 7,
      "length": 2,
      "number": 47,
      "foundGearAt": "33,7",
      "valid": true
    },
    {
      "id": 292,
      "line": 34,
      "foundAt": 7,
      "length": 3,
      "number": 164,
      "foundGearAt": "33,7",
      "valid": true
    }
  ],
  [
    {
      "id": 277,
      "line": 32,
      "foundAt": 24,
      "length": 3,
      "number": 826,
      "foundGearAt": "33,27",
      "valid": true
    },
    {
      "id": 278,
      "line": 32,
      "foundAt": 28,
      "length": 3,
      "number": 500,
      "foundGearAt": "33,27",
      "valid": true
    }
  ],
  [
    {
      "id": 280,
      "line": 32,
      "foundAt": 41,
      "length": 3,
      "number": 665,
      "foundGearAt": "33,42",
      "valid": true
    },
    {
      "id": 294,
      "line": 34,
      "foundAt": 42,
      "length": 2,
      "number": 69,
      "foundGearAt": "33,42",
      "valid": true
    }
  ],
  [
    {
      "id": 281,
      "line": 32,
      "foundAt": 82,
      "length": 3,
      "number": 377,
      "foundGearAt": "33,82",
      "valid": true
    },
    {
      "id": 298,
      "line": 34,
      "foundAt": 82,
      "length": 2,
      "number": 22,
      "foundGearAt": "33,82",
      "valid": true
    }
  ],
  [
    {
      "id": 291,
      "line": 33,
      "foundAt": 132,
      "length": 3,
      "number": 111,
      "foundGearAt": "34,132",
      "valid": true
    },
    {
      "id": 308,
      "line": 35,
      "foundAt": 132,
      "length": 3,
      "number": 204,
      "foundGearAt": "34,132",
      "valid": true
    }
  ],
  [
    {
      "id": 295,
      "line": 34,
      "foundAt": 45,
      "length": 3,
      "number": 503,
      "foundGearAt": "33,48",
      "valid": true
    },
    {
      "id": 296,
      "line": 34,
      "foundAt": 49,
      "length": 3,
      "number": 743,
      "foundGearAt": "33,48",
      "valid": true
    }
  ],
  [
    {
      "id": 297,
      "line": 34,
      "foundAt": 64,
      "length": 3,
      "number": 108,
      "foundGearAt": "35,66",
      "valid": true
    },
    {
      "id": 315,
      "line": 36,
      "foundAt": 63,
      "length": 3,
      "number": 694,
      "foundGearAt": "35,66",
      "valid": true
    }
  ],
  [
    {
      "id": 306,
      "line": 35,
      "foundAt": 115,
      "length": 3,
      "number": 592,
      "foundGearAt": "36,117",
      "valid": true
    },
    {
      "id": 322,
      "line": 37,
      "foundAt": 114,
      "length": 3,
      "number": 716,
      "foundGearAt": "36,117",
      "valid": true
    }
  ],
  [
    {
      "id": 307,
      "line": 35,
      "foundAt": 129,
      "length": 2,
      "number": 52,
      "foundGearAt": "36,129",
      "valid": true
    },
    {
      "id": 325,
      "line": 37,
      "foundAt": 130,
      "length": 3,
      "number": 338,
      "foundGearAt": "36,129",
      "valid": true
    }
  ],
  [
    {
      "id": 310,
      "line": 36,
      "foundAt": 12,
      "length": 3,
      "number": 843,
      "foundGearAt": "37,14",
      "valid": true
    },
    {
      "id": 327,
      "line": 38,
      "foundAt": 13,
      "length": 3,
      "number": 342,
      "foundGearAt": "37,14",
      "valid": true
    }
  ],
  [
    {
      "id": 311,
      "line": 36,
      "foundAt": 27,
      "length": 3,
      "number": 544,
      "foundGearAt": "37,29",
      "valid": true
    },
    {
      "id": 328,
      "line": 38,
      "foundAt": 29,
      "length": 3,
      "number": 861,
      "foundGearAt": "37,29",
      "valid": true
    }
  ],
  [
    {
      "id": 312,
      "line": 36,
      "foundAt": 43,
      "length": 2,
      "number": 96,
      "foundGearAt": "36,45",
      "valid": true
    },
    {
      "id": 313,
      "line": 36,
      "foundAt": 46,
      "length": 3,
      "number": 139,
      "foundGearAt": "36,45",
      "valid": true
    }
  ],
  [
    {
      "id": 316,
      "line": 36,
      "foundAt": 92,
      "length": 3,
      "number": 558,
      "foundGearAt": "37,92",
      "valid": true
    },
    {
      "id": 330,
      "line": 38,
      "foundAt": 93,
      "length": 3,
      "number": 569,
      "foundGearAt": "37,92",
      "valid": true
    }
  ],
  [
    {
      "id": 332,
      "line": 39,
      "foundAt": 2,
      "length": 3,
      "number": 272,
      "foundGearAt": "40,5",
      "valid": true
    },
    {
      "id": 343,
      "line": 40,
      "foundAt": 6,
      "length": 2,
      "number": 25,
      "foundGearAt": "40,5",
      "valid": true
    }
  ],
  [
    {
      "id": 336,
      "line": 39,
      "foundAt": 59,
      "length": 2,
      "number": 38,
      "foundGearAt": "40,61",
      "valid": true
    },
    {
      "id": 354,
      "line": 41,
      "foundAt": 59,
      "length": 3,
      "number": 751,
      "foundGearAt": "40,61",
      "valid": true
    }
  ],
  [
    {
      "id": 338,
      "line": 39,
      "foundAt": 79,
      "length": 3,
      "number": 238,
      "foundGearAt": "40,79",
      "valid": true
    },
    {
      "id": 356,
      "line": 41,
      "foundAt": 79,
      "length": 3,
      "number": 795,
      "foundGearAt": "40,79",
      "valid": true
    }
  ],
  [
    {
      "id": 340,
      "line": 39,
      "foundAt": 107,
      "length": 3,
      "number": 827,
      "foundGearAt": "40,106",
      "valid": true
    },
    {
      "id": 359,
      "line": 41,
      "foundAt": 105,
      "length": 3,
      "number": 431,
      "foundGearAt": "40,106",
      "valid": true
    }
  ],
  [
    {
      "id": 342,
      "line": 39,
      "foundAt": 129,
      "length": 2,
      "number": 76,
      "foundGearAt": "40,131",
      "valid": true
    },
    {
      "id": 361,
      "line": 41,
      "foundAt": 131,
      "length": 3,
      "number": 860,
      "foundGearAt": "40,131",
      "valid": true
    }
  ],
  [
    {
      "id": 349,
      "line": 41,
      "foundAt": 2,
      "length": 2,
      "number": 99,
      "foundGearAt": "42,4",
      "valid": true
    },
    {
      "id": 370,
      "line": 43,
      "foundAt": 3,
      "length": 3,
      "number": 859,
      "foundGearAt": "42,4",
      "valid": true
    }
  ],
  [
    {
      "id": 357,
      "line": 41,
      "foundAt": 84,
      "length": 3,
      "number": 998,
      "foundGearAt": "42,83",
      "valid": true
    },
    {
      "id": 376,
      "line": 43,
      "foundAt": 82,
      "length": 3,
      "number": 938,
      "foundGearAt": "42,83",
      "valid": true
    }
  ],
  [
    {
      "id": 366,
      "line": 42,
      "foundAt": 96,
      "length": 3,
      "number": 587,
      "foundGearAt": "43,98",
      "valid": true
    },
    {
      "id": 384,
      "line": 44,
      "foundAt": 97,
      "length": 3,
      "number": 880,
      "foundGearAt": "43,98",
      "valid": true
    }
  ],
  [
    {
      "id": 369,
      "line": 42,
      "foundAt": 117,
      "length": 3,
      "number": 783,
      "foundGearAt": "43,119",
      "valid": true
    },
    {
      "id": 386,
      "line": 44,
      "foundAt": 119,
      "length": 3,
      "number": 102,
      "foundGearAt": "43,119",
      "valid": true
    }
  ],
  [
    {
      "id": 373,
      "line": 43,
      "foundAt": 55,
      "length": 3,
      "number": 499,
      "foundGearAt": "44,58",
      "valid": true
    },
    {
      "id": 389,
      "line": 45,
      "foundAt": 59,
      "length": 3,
      "number": 195,
      "foundGearAt": "44,58",
      "valid": true
    }
  ],
  [
    {
      "id": 374,
      "line": 43,
      "foundAt": 63,
      "length": 3,
      "number": 904,
      "foundGearAt": "44,66",
      "valid": true
    },
    {
      "id": 375,
      "line": 43,
      "foundAt": 67,
      "length": 3,
      "number": 991,
      "foundGearAt": "44,66",
      "valid": true
    }
  ],
  [
    {
      "id": 378,
      "line": 43,
      "foundAt": 133,
      "length": 3,
      "number": 130,
      "foundGearAt": "43,136",
      "valid": true
    },
    {
      "id": 379,
      "line": 43,
      "foundAt": 137,
      "length": 3,
      "number": 312,
      "foundGearAt": "43,136",
      "valid": true
    }
  ],
  [
    {
      "id": 380,
      "line": 44,
      "foundAt": 12,
      "length": 3,
      "number": 707,
      "foundGearAt": "45,15",
      "valid": true
    },
    {
      "id": 381,
      "line": 44,
      "foundAt": 16,
      "length": 3,
      "number": 266,
      "foundGearAt": "45,15",
      "valid": true
    }
  ],
  [
    {
      "id": 385,
      "line": 44,
      "foundAt": 107,
      "length": 3,
      "number": 787,
      "foundGearAt": "45,106",
      "valid": true
    },
    {
      "id": 405,
      "line": 46,
      "foundAt": 107,
      "length": 3,
      "number": 104,
      "foundGearAt": "45,106",
      "valid": true
    }
  ],
  [
    {
      "id": 387,
      "line": 45,
      "foundAt": 32,
      "length": 3,
      "number": 938,
      "foundGearAt": "45,35",
      "valid": true
    },
    {
      "id": 388,
      "line": 45,
      "foundAt": 36,
      "length": 3,
      "number": 743,
      "foundGearAt": "45,35",
      "valid": true
    }
  ],
  [
    {
      "id": 390,
      "line": 45,
      "foundAt": 71,
      "length": 3,
      "number": 425,
      "foundGearAt": "46,71",
      "valid": true
    },
    {
      "id": 409,
      "line": 47,
      "foundAt": 70,
      "length": 3,
      "number": 749,
      "foundGearAt": "46,71",
      "valid": true
    }
  ],
  [
    {
      "id": 392,
      "line": 45,
      "foundAt": 93,
      "length": 3,
      "number": 448,
      "foundGearAt": "46,96",
      "valid": true
    },
    {
      "id": 412,
      "line": 47,
      "foundAt": 94,
      "length": 3,
      "number": 935,
      "foundGearAt": "46,96",
      "valid": true
    }
  ],
  [
    {
      "id": 394,
      "line": 45,
      "foundAt": 115,
      "length": 3,
      "number": 689,
      "foundGearAt": "46,118",
      "valid": true
    },
    {
      "id": 413,
      "line": 47,
      "foundAt": 118,
      "length": 3,
      "number": 694,
      "foundGearAt": "46,118",
      "valid": true
    }
  ],
  [
    {
      "id": 396,
      "line": 45,
      "foundAt": 127,
      "length": 3,
      "number": 469,
      "foundGearAt": "46,130",
      "valid": true
    },
    {
      "id": 406,
      "line": 46,
      "foundAt": 131,
      "length": 3,
      "number": 719,
      "foundGearAt": "46,130",
      "valid": true
    }
  ],
  [
    {
      "id": 397,
      "line": 46,
      "foundAt": 6,
      "length": 3,
      "number": 568,
      "foundGearAt": "45,9",
      "valid": true
    },
    {
      "id": 398,
      "line": 46,
      "foundAt": 10,
      "length": 3,
      "number": 164,
      "foundGearAt": "45,9",
      "valid": true
    }
  ],
  [
    {
      "id": 399,
      "line": 46,
      "foundAt": 17,
      "length": 3,
      "number": 938,
      "foundGearAt": "47,20",
      "valid": true
    },
    {
      "id": 416,
      "line": 48,
      "foundAt": 19,
      "length": 3,
      "number": 460,
      "foundGearAt": "47,20",
      "valid": true
    }
  ],
  [
    {
      "id": 403,
      "line": 46,
      "foundAt": 80,
      "length": 3,
      "number": 930,
      "foundGearAt": "47,81",
      "valid": true
    },
    {
      "id": 419,
      "line": 48,
      "foundAt": 82,
      "length": 3,
      "number": 500,
      "foundGearAt": "47,81",
      "valid": true
    }
  ],
  [
    {
      "id": 414,
      "line": 47,
      "foundAt": 126,
      "length": 3,
      "number": 370,
      "foundGearAt": "48,128",
      "valid": true
    },
    {
      "id": 430,
      "line": 49,
      "foundAt": 125,
      "length": 3,
      "number": 428,
      "foundGearAt": "48,128",
      "valid": true
    }
  ],
  [
    {
      "id": 423,
      "line": 49,
      "foundAt": 4,
      "length": 3,
      "number": 981,
      "foundGearAt": "50,5",
      "valid": true
    },
    {
      "id": 442,
      "line": 51,
      "foundAt": 6,
      "length": 3,
      "number": 265,
      "foundGearAt": "50,5",
      "valid": true
    }
  ],
  [
    {
      "id": 425,
      "line": 49,
      "foundAt": 23,
      "length": 3,
      "number": 960,
      "foundGearAt": "50,22",
      "valid": true
    },
    {
      "id": 443,
      "line": 51,
      "foundAt": 21,
      "length": 3,
      "number": 959,
      "foundGearAt": "50,22",
      "valid": true
    }
  ],
  [
    {
      "id": 433,
      "line": 50,
      "foundAt": 49,
      "length": 2,
      "number": 69,
      "foundGearAt": "51,51",
      "valid": true
    },
    {
      "id": 450,
      "line": 52,
      "foundAt": 51,
      "length": 2,
      "number": 29,
      "foundGearAt": "51,51",
      "valid": true
    }
  ],
  [
    {
      "id": 436,
      "line": 50,
      "foundAt": 73,
      "length": 3,
      "number": 531,
      "foundGearAt": "50,76",
      "valid": true
    },
    {
      "id": 447,
      "line": 51,
      "foundAt": 77,
      "length": 3,
      "number": 974,
      "foundGearAt": "50,76",
      "valid": true
    }
  ],
  [
    {
      "id": 438,
      "line": 50,
      "foundAt": 89,
      "length": 3,
      "number": 877,
      "foundGearAt": "51,92",
      "valid": true
    },
    {
      "id": 452,
      "line": 52,
      "foundAt": 91,
      "length": 3,
      "number": 768,
      "foundGearAt": "51,92",
      "valid": true
    }
  ],
  [
    {
      "id": 441,
      "line": 50,
      "foundAt": 129,
      "length": 3,
      "number": 699,
      "foundGearAt": "51,130",
      "valid": true
    },
    {
      "id": 456,
      "line": 52,
      "foundAt": 130,
      "length": 3,
      "number": 512,
      "foundGearAt": "51,130",
      "valid": true
    }
  ],
  [
    {
      "id": 446,
      "line": 51,
      "foundAt": 69,
      "length": 3,
      "number": 263,
      "foundGearAt": "52,69",
      "valid": true
    },
    {
      "id": 459,
      "line": 53,
      "foundAt": 66,
      "length": 3,
      "number": 128,
      "foundGearAt": "52,69",
      "valid": true
    }
  ],
  [
    {
      "id": 449,
      "line": 52,
      "foundAt": 26,
      "length": 3,
      "number": 527,
      "foundGearAt": "53,26",
      "valid": true
    },
    {
      "id": 465,
      "line": 54,
      "foundAt": 24,
      "length": 3,
      "number": 751,
      "foundGearAt": "53,26",
      "valid": true
    }
  ],
  [
    {
      "id": 455,
      "line": 52,
      "foundAt": 116,
      "length": 3,
      "number": 302,
      "foundGearAt": "53,118",
      "valid": true
    },
    {
      "id": 471,
      "line": 54,
      "foundAt": 116,
      "length": 2,
      "number": 93,
      "foundGearAt": "53,118",
      "valid": true
    }
  ],
  [
    {
      "id": 458,
      "line": 53,
      "foundAt": 17,
      "length": 3,
      "number": 397,
      "foundGearAt": "54,18",
      "valid": true
    },
    {
      "id": 476,
      "line": 55,
      "foundAt": 17,
      "length": 3,
      "number": 266,
      "foundGearAt": "54,18",
      "valid": true
    }
  ],
  [
    {
      "id": 462,
      "line": 53,
      "foundAt": 108,
      "length": 3,
      "number": 991,
      "foundGearAt": "54,108",
      "valid": true
    },
    {
      "id": 478,
      "line": 55,
      "foundAt": 105,
      "length": 3,
      "number": 756,
      "foundGearAt": "54,108",
      "valid": true
    }
  ],
  [
    {
      "id": 466,
      "line": 54,
      "foundAt": 33,
      "length": 3,
      "number": 626,
      "foundGearAt": "55,34",
      "valid": true
    },
    {
      "id": 480,
      "line": 56,
      "foundAt": 31,
      "length": 3,
      "number": 726,
      "foundGearAt": "55,34",
      "valid": true
    }
  ],
  [
    {
      "id": 469,
      "line": 54,
      "foundAt": 70,
      "length": 3,
      "number": 991,
      "foundGearAt": "55,70",
      "valid": true
    },
    {
      "id": 485,
      "line": 56,
      "foundAt": 69,
      "length": 3,
      "number": 197,
      "foundGearAt": "55,70",
      "valid": true
    }
  ],
  [
    {
      "id": 475,
      "line": 55,
      "foundAt": 4,
      "length": 3,
      "number": 387,
      "foundGearAt": "56,4",
      "valid": true
    },
    {
      "id": 491,
      "line": 57,
      "foundAt": 3,
      "length": 3,
      "number": 488,
      "foundGearAt": "56,4",
      "valid": true
    }
  ],
  [
    {
      "id": 481,
      "line": 56,
      "foundAt": 37,
      "length": 3,
      "number": 391,
      "foundGearAt": "57,36",
      "valid": true
    },
    {
      "id": 499,
      "line": 58,
      "foundAt": 36,
      "length": 3,
      "number": 600,
      "foundGearAt": "57,36",
      "valid": true
    }
  ],
  [
    {
      "id": 482,
      "line": 56,
      "foundAt": 45,
      "length": 3,
      "number": 112,
      "foundGearAt": "57,47",
      "valid": true
    },
    {
      "id": 500,
      "line": 58,
      "foundAt": 48,
      "length": 3,
      "number": 674,
      "foundGearAt": "57,47",
      "valid": true
    }
  ],
  [
    {
      "id": 487,
      "line": 56,
      "foundAt": 93,
      "length": 3,
      "number": 932,
      "foundGearAt": "56,96",
      "valid": true
    },
    {
      "id": 496,
      "line": 57,
      "foundAt": 97,
      "length": 2,
      "number": 71,
      "foundGearAt": "56,96",
      "valid": true
    }
  ],
  [
    {
      "id": 489,
      "line": 56,
      "foundAt": 128,
      "length": 3,
      "number": 711,
      "foundGearAt": "57,131",
      "valid": true
    },
    {
      "id": 505,
      "line": 58,
      "foundAt": 128,
      "length": 3,
      "number": 461,
      "foundGearAt": "57,131",
      "valid": true
    }
  ],
  [
    {
      "id": 495,
      "line": 57,
      "foundAt": 88,
      "length": 3,
      "number": 825,
      "foundGearAt": "58,87",
      "valid": true
    },
    {
      "id": 513,
      "line": 59,
      "foundAt": 87,
      "length": 3,
      "number": 163,
      "foundGearAt": "58,87",
      "valid": true
    }
  ],
  [
    {
      "id": 497,
      "line": 57,
      "foundAt": 117,
      "length": 3,
      "number": 215,
      "foundGearAt": "58,118",
      "valid": true
    },
    {
      "id": 514,
      "line": 59,
      "foundAt": 116,
      "length": 3,
      "number": 499,
      "foundGearAt": "58,118",
      "valid": true
    }
  ],
  [
    {
      "id": 502,
      "line": 58,
      "foundAt": 71,
      "length": 3,
      "number": 730,
      "foundGearAt": "57,74",
      "valid": true
    },
    {
      "id": 503,
      "line": 58,
      "foundAt": 75,
      "length": 3,
      "number": 998,
      "foundGearAt": "57,74",
      "valid": true
    }
  ],
  [
    {
      "id": 515,
      "line": 60,
      "foundAt": 47,
      "length": 3,
      "number": 793,
      "foundGearAt": "60,50",
      "valid": true
    },
    {
      "id": 516,
      "line": 60,
      "foundAt": 51,
      "length": 3,
      "number": 722,
      "foundGearAt": "60,50",
      "valid": true
    }
  ],
  [
    {
      "id": 518,
      "line": 60,
      "foundAt": 127,
      "length": 3,
      "number": 442,
      "foundGearAt": "61,130",
      "valid": true
    },
    {
      "id": 529,
      "line": 61,
      "foundAt": 131,
      "length": 3,
      "number": 637,
      "foundGearAt": "61,130",
      "valid": true
    }
  ],
  [
    {
      "id": 522,
      "line": 61,
      "foundAt": 57,
      "length": 3,
      "number": 464,
      "foundGearAt": "62,60",
      "valid": true
    },
    {
      "id": 539,
      "line": 63,
      "foundAt": 60,
      "length": 3,
      "number": 186,
      "foundGearAt": "62,60",
      "valid": true
    }
  ],
  [
    {
      "id": 524,
      "line": 61,
      "foundAt": 77,
      "length": 3,
      "number": 462,
      "foundGearAt": "62,80",
      "valid": true
    },
    {
      "id": 540,
      "line": 63,
      "foundAt": 80,
      "length": 3,
      "number": 824,
      "foundGearAt": "62,80",
      "valid": true
    }
  ],
  [
    {
      "id": 526,
      "line": 61,
      "foundAt": 109,
      "length": 3,
      "number": 555,
      "foundGearAt": "62,110",
      "valid": true
    },
    {
      "id": 541,
      "line": 63,
      "foundAt": 108,
      "length": 3,
      "number": 118,
      "foundGearAt": "62,110",
      "valid": true
    }
  ],
  [
    {
      "id": 527,
      "line": 61,
      "foundAt": 114,
      "length": 3,
      "number": 204,
      "foundGearAt": "62,115",
      "valid": true
    },
    {
      "id": 542,
      "line": 63,
      "foundAt": 112,
      "length": 3,
      "number": 844,
      "foundGearAt": "62,115",
      "valid": true
    }
  ],
  [
    {
      "id": 534,
      "line": 62,
      "foundAt": 99,
      "length": 2,
      "number": 52,
      "foundGearAt": "63,100",
      "valid": true
    },
    {
      "id": 551,
      "line": 64,
      "foundAt": 99,
      "length": 3,
      "number": 363,
      "foundGearAt": "63,100",
      "valid": true
    }
  ],
  [
    {
      "id": 535,
      "line": 62,
      "foundAt": 126,
      "length": 3,
      "number": 739,
      "foundGearAt": "63,126",
      "valid": true
    },
    {
      "id": 552,
      "line": 64,
      "foundAt": 123,
      "length": 3,
      "number": 872,
      "foundGearAt": "63,126",
      "valid": true
    }
  ],
  [
    {
      "id": 536,
      "line": 63,
      "foundAt": 39,
      "length": 3,
      "number": 713,
      "foundGearAt": "64,42",
      "valid": true
    },
    {
      "id": 537,
      "line": 63,
      "foundAt": 43,
      "length": 3,
      "number": 304,
      "foundGearAt": "64,42",
      "valid": true
    }
  ],
  [
    {
      "id": 538,
      "line": 63,
      "foundAt": 49,
      "length": 3,
      "number": 161,
      "foundGearAt": "64,48",
      "valid": true
    },
    {
      "id": 554,
      "line": 65,
      "foundAt": 45,
      "length": 3,
      "number": 843,
      "foundGearAt": "64,48",
      "valid": true
    }
  ],
  [
    {
      "id": 543,
      "line": 63,
      "foundAt": 117,
      "length": 3,
      "number": 113,
      "foundGearAt": "64,117",
      "valid": true
    },
    {
      "id": 558,
      "line": 65,
      "foundAt": 117,
      "length": 3,
      "number": 597,
      "foundGearAt": "64,117",
      "valid": true
    }
  ],
  [
    {
      "id": 545,
      "line": 64,
      "foundAt": 22,
      "length": 2,
      "number": 75,
      "foundGearAt": "65,21",
      "valid": true
    },
    {
      "id": 561,
      "line": 66,
      "foundAt": 18,
      "length": 3,
      "number": 114,
      "foundGearAt": "65,21",
      "valid": true
    }
  ],
  [
    {
      "id": 547,
      "line": 64,
      "foundAt": 34,
      "length": 3,
      "number": 244,
      "foundGearAt": "65,37",
      "valid": true
    },
    {
      "id": 562,
      "line": 66,
      "foundAt": 37,
      "length": 3,
      "number": 306,
      "foundGearAt": "65,37",
      "valid": true
    }
  ],
  [
    {
      "id": 556,
      "line": 65,
      "foundAt": 104,
      "length": 3,
      "number": 441,
      "foundGearAt": "66,107",
      "valid": true
    },
    {
      "id": 577,
      "line": 67,
      "foundAt": 107,
      "length": 3,
      "number": 938,
      "foundGearAt": "66,107",
      "valid": true
    }
  ],
  [
    {
      "id": 564,
      "line": 66,
      "foundAt": 59,
      "length": 3,
      "number": 792,
      "foundGearAt": "67,61",
      "valid": true
    },
    {
      "id": 582,
      "line": 68,
      "foundAt": 62,
      "length": 3,
      "number": 871,
      "foundGearAt": "67,61",
      "valid": true
    }
  ],
  [
    {
      "id": 565,
      "line": 66,
      "foundAt": 122,
      "length": 3,
      "number": 603,
      "foundGearAt": "67,125",
      "valid": true
    },
    {
      "id": 566,
      "line": 66,
      "foundAt": 126,
      "length": 3,
      "number": 989,
      "foundGearAt": "67,125",
      "valid": true
    }
  ],
  [
    {
      "id": 567,
      "line": 66,
      "foundAt": 130,
      "length": 3,
      "number": 914,
      "foundGearAt": "66,133",
      "valid": true
    },
    {
      "id": 578,
      "line": 67,
      "foundAt": 134,
      "length": 3,
      "number": 107,
      "foundGearAt": "66,133",
      "valid": true
    }
  ],
  [
    {
      "id": 571,
      "line": 67,
      "foundAt": 47,
      "length": 3,
      "number": 621,
      "foundGearAt": "68,49",
      "valid": true
    },
    {
      "id": 588,
      "line": 69,
      "foundAt": 46,
      "length": 3,
      "number": 528,
      "foundGearAt": "68,49",
      "valid": true
    }
  ],
  [
    {
      "id": 572,
      "line": 67,
      "foundAt": 72,
      "length": 3,
      "number": 145,
      "foundGearAt": "68,73",
      "valid": true
    },
    {
      "id": 589,
      "line": 69,
      "foundAt": 71,
      "length": 3,
      "number": 698,
      "foundGearAt": "68,73",
      "valid": true
    }
  ],
  [
    {
      "id": 579,
      "line": 68,
      "foundAt": 16,
      "length": 3,
      "number": 259,
      "foundGearAt": "69,15",
      "valid": true
    },
    {
      "id": 595,
      "line": 70,
      "foundAt": 13,
      "length": 3,
      "number": 507,
      "foundGearAt": "69,15",
      "valid": true
    }
  ],
  [
    {
      "id": 583,
      "line": 68,
      "foundAt": 93,
      "length": 1,
      "number": 4,
      "foundGearAt": "69,92",
      "valid": true
    },
    {
      "id": 598,
      "line": 70,
      "foundAt": 92,
      "length": 3,
      "number": 254,
      "foundGearAt": "69,92",
      "valid": true
    }
  ],
  [
    {
      "id": 585,
      "line": 68,
      "foundAt": 129,
      "length": 3,
      "number": 281,
      "foundGearAt": "68,128",
      "valid": true
    },
    {
      "id": 593,
      "line": 69,
      "foundAt": 125,
      "length": 3,
      "number": 918,
      "foundGearAt": "68,128",
      "valid": true
    }
  ],
  [
    {
      "id": 586,
      "line": 69,
      "foundAt": 32,
      "length": 3,
      "number": 326,
      "foundGearAt": "70,31",
      "valid": true
    },
    {
      "id": 602,
      "line": 71,
      "foundAt": 29,
      "length": 3,
      "number": 430,
      "foundGearAt": "70,31",
      "valid": true
    }
  ],
  [
    {
      "id": 587,
      "line": 69,
      "foundAt": 40,
      "length": 3,
      "number": 732,
      "foundGearAt": "70,43",
      "valid": true
    },
    {
      "id": 604,
      "line": 71,
      "foundAt": 43,
      "length": 3,
      "number": 884,
      "foundGearAt": "70,43",
      "valid": true
    }
  ],
  [
    {
      "id": 591,
      "line": 69,
      "foundAt": 101,
      "length": 3,
      "number": 188,
      "foundGearAt": "68,104",
      "valid": true
    },
    {
      "id": 592,
      "line": 69,
      "foundAt": 105,
      "length": 3,
      "number": 888,
      "foundGearAt": "68,104",
      "valid": true
    }
  ],
  [
    {
      "id": 594,
      "line": 70,
      "foundAt": 2,
      "length": 3,
      "number": 512,
      "foundGearAt": "71,4",
      "valid": true
    },
    {
      "id": 613,
      "line": 72,
      "foundAt": 1,
      "length": 3,
      "number": 363,
      "foundGearAt": "71,4",
      "valid": true
    }
  ],
  [
    {
      "id": 599,
      "line": 70,
      "foundAt": 97,
      "length": 3,
      "number": 313,
      "foundGearAt": "71,99",
      "valid": true
    },
    {
      "id": 619,
      "line": 72,
      "foundAt": 97,
      "length": 3,
      "number": 655,
      "foundGearAt": "71,99",
      "valid": true
    }
  ],
  [
    {
      "id": 609,
      "line": 71,
      "foundAt": 118,
      "length": 3,
      "number": 305,
      "foundGearAt": "72,118",
      "valid": true
    },
    {
      "id": 628,
      "line": 73,
      "foundAt": 119,
      "length": 3,
      "number": 992,
      "foundGearAt": "72,118",
      "valid": true
    }
  ],
  [
    {
      "id": 610,
      "line": 71,
      "foundAt": 124,
      "length": 3,
      "number": 145,
      "foundGearAt": "72,125",
      "valid": true
    },
    {
      "id": 629,
      "line": 73,
      "foundAt": 124,
      "length": 1,
      "number": 2,
      "foundGearAt": "72,125",
      "valid": true
    }
  ],
  [
    {
